timestamp,close,open,high,low,volume,change_pct,EMA_21,EMA_99,EMA_200,RSI_14,Stoch_K,MACD,Signal_Line,Upper_BB,Lower_BB,Daily_Return,Target_Price,Target_Direction
2023-09-11,958.72,952.38,958.72,949.22,5590000000.0,0.67,962.3112643056944,965.9789775197496,967.3987371322038,45.54995801847185,42.86265432098777,-1.0758239718782079,-0.6893619212225165,972.2870460294992,951.4339539705009,0.006657006657006637,953.46,0
2023-09-12,953.46,958.72,960.68,952.3,3820000000.0,-0.55,961.5066039142675,965.7285979693546,967.2600432303909,43.33932494507691,22.569444444444567,-1.645299525647033,-0.8805494421074198,971.6553122723838,950.545687727616,-0.005486481975967905,954.23,1
2023-09-13,954.23,953.49,954.41,947.79,3630000000.0,0.08,960.8450944675159,965.4986260099676,967.1303910589443,47.75770456960678,25.54012345679018,-2.01129547773769,-1.1066986492334738,971.1877295811303,949.8112704188695,0.0008075850061879386,955.61,1
2023-09-14,955.61,954.2,958.06,951.33,3330000000.0,0.15,960.3691767886507,965.3008534897682,967.0157603021389,48.8449531737773,30.864197530864246,-2.165038226780439,-1.3183665647428668,970.8593527404763,949.3096472595236,0.0014461922178090614,961.2,1
2023-09-15,961.2,955.59,966.14,953.51,8400000000.0,0.59,960.4447061715007,965.2188364199728,966.9578920404261,52.803379416282716,52.430555555555756,-1.8148932213092621,-1.417671896056146,970.9743593716443,949.6436406283557,0.005849666705036505,955.85,0
2023-09-18,955.85,961.2,964.4,955.04,3610000000.0,-0.56,960.0270056104551,965.0314596915733,966.8473657514667,42.085913312693535,31.79012345679021,-1.9466611717656406,-1.523469751198045,970.8454286562408,949.9835713437594,-0.005565959217644689,965.04,1
2023-09-19,965.04,955.91,968.39,955.73,2220000000.0,0.96,960.4827323731411,965.0316304977418,966.8293820126462,50.92165898617513,67.24537037037028,-1.2946085839832904,-1.4776975177550944,971.096726445716,949.9402735542839,0.009614479259298037,970.43,1
2023-09-20,970.43,965.04,978.71,965.04,3720000000.0,0.56,961.3870294301282,965.139597887787,966.8652090572965,56.343052109181116,73.37620578778109,-0.33901628775515746,-1.249961271755107,972.4978801218798,949.5691198781204,0.0055852607145818745,966.66,0
2023-09-21,966.66,970.43,972.77,964.66,3150000000.0,-0.39,961.8663903910257,965.1700059300313,966.8631671761294,49.76392823418313,61.25401929260431,0.11278982795352022,-0.9774110518133816,973.0533254049412,950.0456745950589,-0.003884875776717478,968.15,1
2023-09-22,968.15,966.66,973.96,965.03,2430000000.0,0.15,962.4376276282051,965.2296058114307,966.8759714828346,48.57419043015951,66.04501607717025,0.5843440231330987,-0.6650600368240855,973.7496015813097,950.4923984186901,0.0015413899406202525,962.6,0
2023-09-25,962.6,968.18,970.09,962.6,3140000000.0,-0.57,962.4523887529136,965.177013695202,966.8334245029059,45.42715082115418,48.19935691318327,0.5044010817708795,-0.43116781310509256,973.8248317316514,950.8491682683488,-0.0057325827609358004,952.4,0
2023-09-26,952.4,962.55,966.41,950.33,7290000000.0,-1.06,961.5385352299215,964.921473421298,966.689808338698,40.151817818617616,15.401929260450032,-0.3776556509974398,-0.42046538068356204,974.0327677827978,949.4782322172019,-0.010596301682942122,953.32,1
2023-09-27,953.32,952.4,961.51,950.07,4320000000.0,0.1,960.7913956635649,964.689443952872,966.556775419905,45.497144530678014,18.360128617363447,-0.991031659280452,-0.53457863640294,974.0138853143145,948.4371146856857,0.0009659806803865578,952.69,0
2023-09-29,952.69,953.32,960.73,952.69,4470000000.0,-0.07,960.0549051486954,964.4494550738145,966.4187975550303,50.25068736859134,15.847347994825611,-1.5105595101084646,-0.729774811144045,974.0778277094793,947.4171722905209,-0.0006608484034741346,957.09,1
2023-10-02,957.09,952.69,961.81,952.63,2340000000.0,0.46,959.7853683169958,964.3022659723382,966.3259736987615,48.63917181499416,30.077619663648274,-1.5493854956848736,-0.8936969480522108,973.344575798522,947.1634242014783,0.004618501296329347,956.07,0
2023-10-03,956.07,957.09,960.57,953.0,4200000000.0,-0.11,959.4476075609052,964.1376206528914,966.2239242092215,52.34501347708896,26.778783958603064,-1.64351542175541,-1.0436606427928508,971.9453456317731,947.177654368227,-0.0010657304955646874,949.23,0
2023-10-04,949.23,956.07,956.56,944.4,5230000000.0,-0.72,958.5187341462774,963.8394682398335,966.0548304359955,45.94944912508101,14.077528417371123,-2.2441754444973867,-1.283763603133758,971.0147518347881,946.164248165212,-0.007154287865951292,944.67,0
2023-10-05,944.67,949.31,955.69,944.67,4390000000.0,-0.48,957.2597583147976,963.4560788750368,965.842046053548,41.571648690292726,0.7869425823374566,-3.0529640612381854,-1.6376036947546437,970.6644892372548,944.2625107627454,-0.004803893682247762,946.51,1
2023-10-06,946.51,944.72,953.17,944.72,3310000000.0,0.19,956.2825075589069,963.1171572975361,965.6496873863485,37.98855273916596,6.149810550859837,-3.5050581163914103,-2.0110945790819974,970.8479368218035,942.7830631781966,0.0019477701207828435,944.58,0
2023-10-09,944.58,946.51,952.99,943.52,3110000000.0,-0.2,955.2186432353699,962.7464141515854,965.4400387556387,40.23904382470121,3.012219380505989,-3.9732792921791997,-2.403531521701438,971.3802450311726,941.4707549688275,-0.002039069846066055,946.36,1
2023-10-10,946.36,944.58,953.48,944.58,2830000000.0,0.19,954.4133120321544,962.4186858685537,965.2501876237419,31.43879173290945,8.070474566638328,-4.152845406632082,-2.7533942986875672,971.3721155716981,940.2428844283016,0.0018844354104470273,944.69,0
2023-10-11,944.69,946.36,951.42,944.69,6450000000.0,-0.18,953.5293745746858,962.0641121511826,965.0456086424113,22.381974248927165,3.843626806833347,-4.379424608478189,-3.0786003606456918,971.6879549459005,939.0500450540995,-0.0017646561562195684,943.45,0
2023-10-12,943.45,944.72,953.48,943.45,8940000000.0,-0.13,952.6130677951688,961.691829908159,964.8307269643774,23.666893578398117,0.0,-4.605953332335162,-3.384070954983586,971.997406081845,937.6625939181553,-0.0013125999004964806,939.55,0
2023-10-13,939.55,943.4,948.57,936.58,10150000000.0,-0.41,951.4255161774262,961.2489933099959,964.5791774423438,19.234079173838268,8.863025962399028,-5.042054716185021,-3.715667707223873,972.4940005543322,935.5599994456679,-0.004133764375430671,935.06,0
2023-10-16,935.06,939.58,944.07,930.69,21020000000.0,-0.48,949.9377419794783,960.7252134437958,964.2854542837135,19.68295904887718,12.234042553191212,-5.684446914743376,-4.109423548727774,972.6885183805862,932.7514816194137,-0.004778883508062326,932.63,0
2023-10-17,932.63,935.06,937.99,930.66,6740000000.0,-0.26,948.3643108904348,960.16330917492,963.9704746390995,23.74501992031881,6.324237560192708,-6.316811777833436,-4.550901194548906,973.3758258581843,929.7421741418157,-0.0025987637156973387,925.42,0
2023-10-18,925.42,932.63,933.69,925.35,5460000000.0,-0.77,946.2784644458497,959.4684429914216,963.5868878267702,18.252162039144224,0.19199122325819112,-7.31542457053547,-5.103805869746219,973.348387238615,925.8076127613851,-0.00773082572938899,910.09,0
2023-10-19,910.09,925.36,925.43,910.09,5330000000.0,-1.66,942.9886040416816,958.4808741315932,963.0545804852103,13.676671214188232,0.0,-9.23735283182009,-5.930515262160994,974.1914529936013,918.9305470063988,-0.01656545136262444,911.89,1
2023-10-20,911.89,910.09,917.0,904.61,6910000000.0,0.2,940.1614582197104,957.5490566489613,962.545480181875,9.671663097787231,13.009292351679713,-10.4942783603841,-6.843267881805616,973.8206402055112,913.8243597944888,0.001977826368820601,899.01,0
2023-10-23,899.01,911.89,913.15,896.39,5630000000.0,-1.41,936.4204165633731,956.378275515982,961.9132863492196,7.98232695139906,4.354329400033249,-12.386920545323164,-7.951998414509127,974.2438765689475,906.4871234310527,-0.014124510631764786,908.97,1
2023-10-24,908.97,898.98,913.8,898.72,3350000000.0,1.11,933.924924148521,955.4301100056623,961.3864874800732,21.655871585468873,21.214165261382846,-12.934068461781635,-8.948412423963628,972.6253990019084,902.7426009980916,0.011078853405412703,911.95,1
2023-10-25,911.95,909.0,920.88,909.0,3750000000.0,0.33,931.9272037713827,954.560507805549,960.8945821320128,26.440092165898662,27.25521107024006,-12.977628014998231,-9.754255542170549,971.6823987730887,899.6406012269116,0.0032784360319921824,889.32,0
2023-10-26,889.32,911.86,912.52,888.77,6050000000.0,-2.48,928.0538216103479,953.255697649438,960.182397235177,18.30876648564778,0.8499459125329437,-14.669104838572366,-10.737225401450912,972.9689689799046,891.9540310200954,-0.024814956960359624,892.92,1
2023-10-27,892.92,889.32,898.74,889.19,5550000000.0,0.41,924.8598378275889,952.0489836964492,959.5131196507474,21.893362350380755,6.4132282491113815,-15.5399871950641,-11.69777776017355,972.441230173124,886.5047698268759,0.004048036702199331,889.34,0
2023-10-30,889.34,892.89,893.62,883.9,4840000000.0,-0.4,921.6307616614445,950.7948040225202,958.8148796542225,19.573105656349995,7.818338603046926,-16.330792606046998,-12.624380729348239,970.5430082641018,881.627991735898,-0.004009317744030794,892.34,1
2023-10-31,892.34,889.34,893.61,879.43,8140000000.000001,0.34,918.9679651467677,949.6257079420699,958.1534380656234,22.456066505314055,17.434166103983888,-16.524947357033057,-13.404494054885202,967.4431131558612,878.3548868441388,0.003373288056311319,878.88,0
2023-11-01,878.88,892.29,896.54,878.88,7530000000.0,-1.51,915.3236046788796,948.2107937832284,957.3646476371098,19.89743589743584,0.0,-17.56247660801023,-14.236090565510208,966.2221936327812,872.5408063672189,-0.01508393661608809,898.92,1
2023-11-02,898.92,878.93,904.75,878.93,11060000000.0,2.28,913.8323678898905,947.2249779075638,956.783108854651,33.535942945133286,30.74091118269665,-16.576580988599176,-14.704188650128003,963.1974349216954,870.9905650783043,0.022801747678864004,904.15,1
2023-11-03,904.15,898.92,913.49,898.36,13860000000.0,0.58,912.9521526271732,946.3634783494125,956.259396328734,37.54934343027471,42.75080358653354,-15.198040762694745,-14.802959072641354,959.2449851749634,870.7070148250366,0.005818092822498233,918.85,1
2023-11-06,918.85,904.15,918.85,903.81,13050000000.0,1.63,913.4883205701574,945.8132087824242,955.8871635294432,44.948680351906155,72.92464878671773,-12.772141260772969,-14.396795510267678,955.7778504197147,871.601149580285,0.01625836420947846,913.43,0
2023-11-07,913.43,918.85,920.16,907.3,5910000000.0,-0.59,913.483018700143,945.1655446067757,955.4647041908419,45.546393284302795,74.22126745435014,-11.15832095287692,-13.749100598789529,951.2261742084879,872.8598257915121,-0.005898677694944898,906.75,0
2023-11-08,906.75,913.4,913.46,899.03,4940000000.0,-0.73,912.8709260910391,944.3972337146402,954.9799807660575,48.6741822800889,66.35714285714288,-10.299648962896981,-13.05921027161102,946.2248390523933,874.0671609476066,-0.0073130945994765995,908.03,1
2023-11-09,908.03,906.75,913.42,904.5,2730000000.0,0.14,912.4308419009445,943.6698890403474,954.5128167783355,48.46141581632653,69.40476190476184,-9.40741707373445,-12.328851632035708,940.8698083302723,875.8801916697277,0.0014116349600219458,901.72,0
2023-11-10,901.72,908.03,908.79,900.08,5140000000.0,-0.7,911.4571290008587,942.8308912595404,953.9875151188496,51.139900731892006,54.38095238095245,-9.10452978651324,-11.683987262931215,935.5621145148862,877.4048854851137,-0.006949109610915882,901.22,0
2023-11-13,901.22,901.72,907.36,900.51,10730000000.0,-0.06,910.5264809098715,941.9986734343496,953.4624652171697,46.458276208756054,53.19047619047627,-8.803355646536374,-11.107860939652246,930.6260686609014,878.9569313390987,-0.0005544958523709953,903.91,1
2023-11-14,903.91,901.16,908.73,900.35,6500000000.0,0.3,909.9249826453376,941.2368999656626,952.9694058617749,46.31598240469204,60.63468992248059,-8.252482965397348,-10.536785344801268,925.6209866033578,881.0900133966422,0.002984842768691154,920.12,1
2023-11-15,920.12,903.97,923.03,903.97,8460000000.000001,1.79,910.8518024048524,940.8145619663494,952.6425461019563,64.99513145082764,93.40883352208388,-6.433736756922144,-9.716175627225445,924.3538774363362,881.8271225636636,0.017933201314290104,920.41,1
2023-11-16,920.41,920.15,920.71,909.71,3840000000.0,0.03,911.7207294589566,940.4064707270223,952.3218242501956,63.829359090451774,94.0656851642129,-4.912340305758789,-8.755408562932114,926.0530224360873,881.1599775639124,0.00031517628135446785,917.41,0
2023-11-17,917.41,920.44,920.64,911.89,4090000000.0,-0.33,912.2379358717786,939.9465413124819,951.9744429143728,64.20402793239549,87.27066817667043,-3.9036981824168606,-7.785066486829064,926.8866962991215,880.8783037008784,-0.003259416998946163,918.68,1
2023-11-20,918.68,917.41,921.19,914.08,5810000000.0,0.14,912.8235780652533,939.5212104862323,951.6431549251752,63.566131025957944,90.14722536806336,-2.9676543743011052,-6.821584064323472,928.6613833647154,881.0706166352845,0.0013843319780686425,915.72,0
2023-11-21,915.72,918.68,921.3,912.75,6540000000.0,-0.32,913.0868891502303,939.0451862765077,951.2857105975615,71.27512127512134,83.42403628117927,-2.436592651426281,-5.944585781744034,929.4315162100362,880.9754837899637,-0.0032220141942786995,912.59,0
2023-11-22,912.59,915.72,918.69,910.13,7730000000.0,-0.34,913.0417174093002,938.5160825509776,950.9006786513172,59.810535381082325,57.6813944061615,-2.242437824086437,-5.204156190212514,929.5026937744005,880.9683062255995,-0.0034180753942253395,923.5,1
2023-11-23,923.5,912.62,926.44,912.52,10860000000.0,1.2,913.9924703720911,938.215760899958,950.6280350826473,62.840079628400844,89.2739875957678,-1.194453981309266,-4.402215748431865,931.3063964562995,882.5826035437004,0.011954985261727558,924.87,1
2023-11-24,924.87,923.53,930.41,923.3,6000000000.0,0.15,914.981336701901,937.9488456819588,950.3717362261036,54.853273137697514,82.34544295729775,-0.2504842585486813,-3.5718694504552286,933.2198456792427,883.8641543207574,0.0014834867352464531,924.13,0
2023-11-27,924.13,924.87,933.16,924.13,3400000000.0,-0.08,915.8130333653645,937.6724687683196,950.1106244228588,59.330310429019974,73.542338118957,0.43291634200227236,-2.770912291963729,934.1516886527082,886.4113113472919,-0.0008001124482359678,925.39,1
2023-11-28,925.39,924.13,931.71,923.52,5000000000.0,0.14,916.6836666957859,937.4268193929532,949.8646480604423,67.95069337442226,76.51148730350666,1.0639234638925927,-2.0039451407924647,935.1412460553546,888.7267539446453,0.0013634445370240833,924.34,0
2023-11-29,924.34,925.39,930.21,922.09,4600000000.0,-0.11,917.379696996169,937.1650830050942,949.6106714628261,65.77674598568403,73.33736396614282,1.4624170954147075,-1.3106726935510302,932.0734556023169,896.3405443976831,-0.001134656739320672,930.03,1
2023-11-30,930.03,924.34,930.72,924.34,11140000000.0,0.62,918.5297245419717,937.0223813449923,949.4158389109572,77.71685921284522,90.4602255409936,2.2118646175997583,-0.6061652313208725,933.4411042256879,898.0838957743122,0.00615574355756543,939.71,1
2023-12-01,939.71,929.89,939.71,928.54,14910000000.0,1.04,920.4552041290651,937.0761337180925,949.3192633994055,81.94190871369307,100.0,3.546025900022755,0.22427299494785308,937.3285287840397,897.7524712159604,0.010408266400008692,940.14,1
2023-12-04,940.14,939.73,953.55,939.73,18580000000.0,0.05,922.2447310264229,937.1374110437307,949.2279274451826,81.23814450767387,72.9528035498185,4.585200398786924,1.0964584757156672,940.8301554964683,896.379844503532,0.000457587979270091,940.75,1
2023-12-05,940.75,940.03,943.27,931.86,19400000000.0,0.06,923.927028205839,937.2096628228561,949.1435699581659,74.33356923802796,70.80291970802925,5.395776426037514,1.9563220657800366,944.1309911990243,895.811008800976,0.0006488395345374265,936.8,0
2023-12-06,936.8,940.75,945.18,936.74,14920000000.0,-0.42,925.0972983689444,937.2014695663989,949.0207483665424,67.79587404994575,61.42330723169043,5.654253069313313,2.695908266486692,945.9075997917186,897.0394002082816,-0.004198777571086998,945.44,1
2023-12-07,945.44,936.8,945.44,930.94,13170000000.0,0.92,926.9466348808586,937.366240175071,948.9851190295619,77.11356161733423,81.32197144173213,6.481558096731078,3.4530382325355697,949.1348995781981,897.5531004218016,0.009222886421861753,950.37,1
2023-12-08,950.37,945.44,956.83,941.79,15890000000.0,0.52,929.0760317098714,937.6263153715695,948.9988989397156,78.62691960252945,86.16702355460379,7.449143994602764,4.252259384949009,952.1504347203193,899.4025652796811,0.005214503300050799,936.71,0
2023-12-11,936.71,945.92,949.04,931.63,36090000000.0,-1.44,929.7700288271557,937.6079890641381,948.8766213383253,65.88947766843302,56.916488222698106,7.032646974478212,4.808336902854849,951.6454142030792,903.4565857969209,-0.014373349327104101,941.52,1
2023-12-12,941.52,940.23,944.91,935.9,13490000000.0,0.51,930.838208024687,937.6862292828554,948.8034211260037,71.35685811309611,65.44798013992317,7.009891223959244,5.248647767075728,951.546411639936,907.3165883600641,0.00513499375473736,932.91,0
2023-12-13,932.91,938.32,940.74,928.21,7730000000.0,-0.92,931.0265527497154,937.5907046971982,948.6452776322127,57.19089102858015,31.14565342544598,6.22534023738217,5.443986261137017,951.7883032153497,908.3536967846505,-0.009144787152689293,955.64,1
2023-12-14,955.64,945.67,956.64,943.95,11040000000.0,2.44,933.2641388633776,937.9516906032543,948.714876859753,67.72669662403501,96.57455382843968,7.352938863426971,5.825776781595008,955.8442391246354,907.8207608753648,0.02436462252521676,957.97,1
2023-12-15,957.97,957.26,961.48,954.02,6470000000.0,0.24,935.5101262394343,938.3520567911892,948.8069676372679,69.14460285132385,91.08910891089111,8.33845985120081,6.328313395516169,959.5369561212686,908.1840438787316,0.0024381566280189393,949.14,0
2023-12-18,949.14,956.01,957.33,944.41,12330000000.0,-0.92,936.749205672213,938.5678156553654,948.810281392121,62.37623762376237,68.67225184056858,8.311179031351912,6.7248865226833185,960.8815158361198,909.8854841638805,-0.009217407643245634,959.6,1
2023-12-19,959.6,948.25,959.6,946.67,5750000000.0,1.1,938.8265506111027,938.9884593422581,948.9176417762791,66.7331055429005,94.9380721593969,9.029506833107348,7.185810584768125,963.4993248829671,911.6556751170328,0.011020502770929586,962.98,1
2023-12-20,962.98,964.04,967.46,960.6,3080000000.0,0.35,941.022318737366,939.4682901554129,949.0575657387042,65.98738476467733,88.58598726114644,9.759028537239146,7.70045417526233,965.5845574184336,914.6094425815663,0.003522300958732849,964.18,1
2023-12-21,964.18,963.49,964.67,957.84,2730000000.0,0.12,943.1275624885145,939.9625243523046,949.2080377214036,62.937506608861106,91.64331210191061,10.315103621248682,8.223384064459601,968.5186421634716,915.7433578365284,0.001246131799206518,967.36,1
2023-12-22,967.36,967.68,969.99,964.74,2560000000.0,0.33,945.330511353195,940.5104738652585,949.3886542614893,63.98479243732017,93.70512206797511,10.886899158620736,8.75608708329183,971.6156773424548,916.8953226575452,0.0032981393515734148,967.36,0
2023-12-26,967.36,967.68,969.99,964.74,2560000000.0,0.0,947.3331921392682,941.0474643879534,949.5674736220716,63.75762589184158,93.70512206797511,11.210819888372384,9.24703364430794,973.9128072210455,918.9211927789546,0.0,968.73,1
2023-12-27,968.73,971.35,973.96,967.9,2880000000.0,0.14,949.2783564902439,941.6011151001943,949.7581455263296,66.960586423032,88.56830601092892,11.446133053979906,9.686853526242334,975.9332410363288,921.2347589636713,0.0014162256037049126,977.07,1
2023-12-28,977.07,973.18,979.4,971.76,2790000000.0,0.86,951.8048695365854,942.3104927981904,950.0299052723364,66.85495044228924,95.44832975190481,12.16535410334211,10.18255364166229,978.8936589317738,923.5473410682263,0.008609209996593536,970.57,0
2023-12-29,970.57,978.01,978.27,969.27,2850000000.0,-0.67,953.5107904878049,942.8756829422265,950.2342843243529,60.58700209643608,82.7505372142998,12.07169134596677,10.560381182523187,980.3176193783468,926.1773806216534,-0.006652542806554251,979.43,1
2024-01-02,979.43,969.46,979.43,966.47,2340000000.0,0.91,955.8670822616408,943.6067692833819,950.5247889579414,73.57615894039729,100.0,12.567520338382451,10.961809013695042,983.9027002531975,926.5642997468024,0.009128656356573783,973.38,0
2024-01-03,973.38,977.74,978.77,971.42,2490000000.0,-0.62,957.4591656924007,944.2022338977142,950.7522039931857,67.34538327526133,88.188207731355,12.330149659068297,11.235477142769694,985.733965887368,928.057034112632,-0.006177062168812419,988.64,1
2024-01-04,988.64,975.7,991.47,973.81,2960000000.0,1.57,960.2937869930915,945.0909892197599,951.1291969882785,78.292212407351,94.0446127946127,13.220982891411154,11.632578292497985,990.3510088967544,928.2289911032456,0.01567733053894682,986.26,0
2024-01-05,986.26,992.16,998.34,986.26,2380000000.0,-0.24,962.6543518119014,945.9143694353646,951.478757217251,69.59303813667776,77.6005933617652,13.578405134512764,12.021743660900942,993.1586115605859,930.367388439414,-0.002407347467227705,976.44,0
2024-01-08,976.44,988.65,994.77,974.87,2660000000.0,-1.0,963.9075925562739,946.5248820466574,951.7271277922038,60.78477169216399,59.391804190617556,12.920335323444192,12.201461993409593,994.3746535297149,932.2513464702853,-0.009956806521606798,970.08,0
2024-01-09,970.08,979.83,982.38,967.05,3910000000.0,-0.65,964.4687205057036,946.9959844057242,951.9097434360625,62.59018759018765,45.30675440294184,11.750162846698686,12.111202164067413,994.8780661220129,933.7189338779868,-0.006513457048052174,969.14,0
2024-01-10,969.14,967.27,974.29,963.17,2550000000.0,-0.1,964.8933822779123,947.4388647176097,952.0811887750071,56.47745790331341,27.901234567901124,10.624470303986982,11.813855792051328,993.6461092986763,938.1938907013234,-0.0009689922480620172,969.94,1
2024-01-11,969.94,974.78,978.22,969.94,5530000000.0,0.08,965.3521657071931,947.8888874232575,952.2588883891862,54.89726991274982,29.876543209876598,9.685258536289894,11.388136340899042,992.6055663247757,942.0764336752243,0.0008254741317044179,977.82,1
2024-01-12,977.82,974.8,979.72,972.1,4330000000.0,0.81,966.4856051883573,948.4875096747924,952.5132278081992,58.77283251865198,41.65481944839369,9.467639532694875,11.00403697925821,989.3503013336995,949.8226986663005,0.008124213868899055,974.06,0
2024-01-15,974.06,980.54,982.27,972.1,3040000000.0,-0.38,967.1741865348703,948.9989594812964,952.7276235514012,54.27732379979566,30.96388967870334,8.889303965403201,10.581090376487207,989.2238299090181,951.791170090982,-0.0038452884989058633,975.39,1
2024-01-16,975.39,975.65,981.3,972.12,2890000000.0,0.14,967.9210786680638,949.5267802916704,952.9531198344719,55.04080351537976,34.74552175149275,8.440986310512017,10.15306956329217,989.2399955170421,953.517004482958,0.0013654189680307738,968.94,0
2024-01-17,968.94,976.51,977.26,963.96,10480000000.0,-0.66,968.0137078800581,949.915044685837,953.1121932689548,50.12392304968726,16.406027864657617,7.4790167938820105,9.61825900941014,986.9301674507906,957.8068325492093,-0.006612739519576749,972.96,1
2024-01-18,972.96,968.59,976.38,967.8,4130000000.0,0.41,968.4633708000528,950.3759437921202,953.3096838831941,47.444347717945526,27.836224054592147,6.96078977323009,9.08676516217413,986.2997539867047,959.7732460132952,0.004148863706731065,972.67,0
2024-01-19,972.67,976.87,978.71,968.04,3150000000.0,-0.03,968.8457916364115,950.8218249162778,953.5023238445553,51.41509433962258,27.011657662780724,6.452312309491731,8.559874591637652,985.9170722132392,961.124927786761,-0.00029805952968264826,973.37,1
2024-01-22,973.37,973.79,976.17,967.75,2950000000.0,0.07,969.2570833058286,951.2727884179523,953.7000121645101,45.411871592974,29.00199033266996,6.036242361440372,8.055148145598196,985.573992684762,962.3870073152381,0.0007196685412318438,971.77,0
2024-01-23,971.77,969.84,973.27,963.69,3030000000.0,-0.16,969.485530278026,951.6827326495932,953.8798130384952,48.69296963792823,24.45265851578051,5.513837218534832,7.546885960185524,985.4262157874018,962.9757842125982,-0.001643773693456807,966.25,0
2024-01-24,966.25,971.61,974.73,960.63,3510000000.0,-0.57,969.1913911618418,951.9740779966013,954.0028994759232,28.408871745419603,14.903208697958098,4.6013678077850955,6.957782329705439,985.5230725373277,962.7679274626722,-0.0056803564629490655,959.8,0
2024-01-25,959.8,963.45,971.13,959.2,3390000000.0,-0.67,968.3376283289471,952.1305964366693,954.0605820682026,26.341201716738297,1.6868147315150694,3.3195029667955396,6.230126457123459,986.5737977398542,960.8242022601457,-0.006675291073738765,951.49,0
2024-01-26,951.49,954.16,957.12,945.04,3790000000.0,-0.87,966.8060257535882,952.1177845079359,954.0350041371759,27.07222936960126,17.273701124799253,1.614457829646426,5.3069927316280525,988.554443053035,956.2855569469651,-0.008658053761200213,961.92,1
2024-01-29,961.92,953.67,961.92,952.36,7600000000.0,1.1,966.3618415941711,952.3138288177771,954.1134618074528,43.02325581395344,45.33977974751541,1.09222066715472,4.464038318733387,988.7810299257919,955.193970074208,0.010961754721541928,971.7,1
